tarih,saat,haftanin_gunu,tatil,sicaklik_C,yuk_MW
2025-11-12 00:00,0,2,0,3.7,524.2
2025-11-12 01:00,1,2,0,2.8,565.8
2025-11-12 02:00,2,2,0,2.8,597.1
2025-11-12 03:00,3,2,0,3.2,648.6
2025-11-12 04:00,4,2,0,3.8,715.4
2025-11-12 05:00,5,2,0,3.6,747.4
2025-11-12 06:00,6,2,0,4.1,778.7
2025-11-12 07:00,7,2,0,6.1,806.2
2025-11-12 08:00,8,2,0,6.7,825.4
2025-11-12 09:00,9,2,0,8.5,819.4
2025-11-12 10:00,10,2,0,9.3,821.5
2025-11-12 11:00,11,2,0,10.0,845.1
2025-11-12 12:00,12,2,0,10.3,850.1
2025-11-12 13:00,13,2,0,10.6,906.0
2025-11-12 14:00,14,2,0,10.8,936.9
2025-11-12 15:00,15,2,0,10.4,977.3
2025-11-12 16:00,16,2,0,10.0,981.3
2025-11-12 17:00,17,2,0,10.7,937.5
2025-11-12 18:00,18,2,0,9.4,883.6
2025-11-12 19:00,19,2,0,7.8,810.7
2025-11-12 20:00,20,2,0,5.7,731.7
2025-11-12 21:00,21,2,0,3.4,643.2
2025-11-12 22:00,22,2,0,3.1,573.1
2025-11-12 23:00,23,2,0,2.7,529.8
2025-11-13 00:00,0,3,0,2.3,523.5
2025-11-13 01:00,1,3,0,2.1,529.1
2025-11-13 02:00,2,3,0,2.5,579.3
2025-11-13 03:00,3,3,0,2.9,633.9
2025-11-13 04:00,4,3,0,3.6,696.8
2025-11-13 05:00,5,3,0,4.8,743.3
2025-11-13 06:00,6,3,0,6.2,787.2
2025-11-13 07:00,7,3,0,7.6,790.6
2025-11-13 08:00,8,3,0,9.0,800.8
2025-11-13 09:00,9,3,0,9.5,802.2
2025-11-13 10:00,10,3,0,10.2,811.3
2025-11-13 11:00,11,3,0,11.5,832.9
2025-11-13 12:00,12,3,0,13.1,875.0
2025-11-13 13:00,13,3,0,12.7,907.6
2025-11-13 14:00,14,3,0,13.9,948.4
2025-11-13 15:00,15,3,0,14.4,973.1
2025-11-13 16:00,16,3,0,14.9,978.5
2025-11-13 17:00,17,3,0,14.0,951.1
2025-11-13 18:00,18,3,0,13.2,875.7
2025-11-13 19:00,19,3,0,11.9,799.1
2025-11-13 20:00,20,3,0,11.1,711.8
2025-11-13 21:00,21,3,0,9.8,632.2
2025-11-13 22:00,22,3,0,7.9,556.0
2025-11-13 23:00,23,3,0,6.8,522.8
2025-11-14 00:00,0,4,0,5.8,498.2
2025-11-14 01:00,1,4,0,5.4,532.0
2025-11-14 02:00,2,4,0,4.7,562.2
2025-11-14 03:00,3,4,0,4.7,618.8
2025-11-14 04:00,4,4,0,5.2,673.7
2025-11-14 05:00,5,4,0,6.6,721.6
2025-11-14 06:00,6,4,0,7.3,756.8
2025-11-14 07:00,7,4,0,7.9,759.5
2025-11-14 08:00,8,4,0,9.0,766.2
2025-11-14 09:00,9,4,0,9.2,789.9
2025-11-14 10:00,10,4,0,9.0,810.2
2025-11-14 11:00,11,4,0,10.3,842.1
2025-11-14 12:00,12,4,0,11.5,879.6
2025-11-14 13:00,13,4,0,12.1,914.4
2025-11-14 14:00,14,4,0,11.7,941.6
2025-11-14 15:00,15,4,0,12.5,982.6
2025-11-14 16:00,16,4,0,11.9,985.7
2025-11-14 17:00,17,4,0,12.6,959.3
2025-11-14 18:00,18,4,0,12.5,894.8
2025-11-14 19:00,19,4,0,11.7,803.1
2025-11-14 20:00,20,4,0,11.1,728.4
2025-11-14 21:00,21,4,0,9.9,648.0
2025-11-14 22:00,22,4,0,8.7,577.4
2025-11-14 23:00,23,4,0,7.5,520.9
2025-11-15 00:00,0,5,0,6.2,471.5
2025-11-15 01:00,1,5,0,5.1,471.1
2025-11-15 02:00,2,5,0,4.3,521.2
2025-11-15 03:00,3,5,0,4.2,562.6
2025-11-15 04:00,4,5,0,2.7,631.8
2025-11-15 05:00,5,5,0,2.3,671.9
2025-11-15 06:00,6,5,0,2.8,727.8
2025-11-15 07:00,7,5,0,4.0,728.6
2025-11-15 08:00,8,5,0,4.8,729.1
2025-11-15 09:00,9,5,0,6.0,741.3
2025-11-15 10:00,10,5,0,5.8,729.3
2025-11-15 11:00,11,5,0,7.5,752.1
2025-11-15 12:00,12,5,0,8.2,771.5
2025-11-15 13:00,13,5,0,8.5,820.0
2025-11-15 14:00,14,5,0,8.9,853.0
2025-11-15 15:00,15,5,0,9.8,882.2
2025-11-15 16:00,16,5,0,10.0,882.5
2025-11-15 17:00,17,5,0,10.2,859.1
2025-11-15 18:00,18,5,0,10.2,831.7
2025-11-15 19:00,19,5,0,9.1,761.6
2025-11-15 20:00,20,5,0,8.8,674.8
2025-11-15 21:00,21,5,0,6.5,605.8
2025-11-15 22:00,22,5,0,5.0,526.6
2025-11-15 23:00,23,5,0,4.5,492.0
2025-11-16 00:00,0,6,0,4.0,450.0
2025-11-16 01:00,1,6,0,2.8,466.9
2025-11-16 02:00,2,6,0,2.6,520.8
2025-11-16 03:00,3,6,0,3.1,563.4
2025-11-16 04:00,4,6,0,3.2,615.2
2025-11-16 05:00,5,6,0,3.8,660.4
2025-11-16 06:00,6,6,0,4.7,691.9
2025-11-16 07:00,7,6,0,6.4,699.6
2025-11-16 08:00,8,6,0,7.0,695.8
2025-11-16 09:00,9,6,0,7.3,692.8
2025-11-16 10:00,10,6,0,9.2,691.4
2025-11-16 11:00,11,6,0,10.5,716.9
2025-11-16 12:00,12,6,0,10.2,759.0
2025-11-16 13:00,13,6,0,11.0,795.5
2025-11-16 14:00,14,6,0,10.7,819.4
2025-11-16 15:00,15,6,0,9.5,835.9
2025-11-16 16:00,16,6,0,10.8,833.3
2025-11-16 17:00,17,6,0,10.5,803.9
2025-11-16 18:00,18,6,0,10.5,744.7
2025-11-16 19:00,19,6,0,8.7,696.1
2025-11-16 20:00,20,6,0,7.9,633.9
2025-11-16 21:00,21,6,0,6.7,561.3
2025-11-16 22:00,22,6,0,5.6,500.2
2025-11-16 23:00,23,6,0,5.6,468.4
2025-11-17 00:00,0,0,0,4.1,540.7
2025-11-17 01:00,1,0,0,2.2,553.1
2025-11-17 02:00,2,0,0,2.4,597.1
2025-11-17 03:00,3,0,0,1.5,658.0
2025-11-17 04:00,4,0,0,2.3,711.2
2025-11-17 05:00,5,0,0,3.4,744.1
2025-11-17 06:00,6,0,0,3.1,786.1
2025-11-17 07:00,7,0,0,4.4,801.3
2025-11-17 08:00,8,0,0,5.5,823.3
2025-11-17 09:00,9,0,0,5.2,821.0
2025-11-17 10:00,10,0,0,5.5,827.6
2025-11-17 11:00,11,0,0,6.5,843.3
2025-11-17 12:00,12,0,0,7.6,881.4
2025-11-17 13:00,13,0,0,8.2,941.0
2025-11-17 14:00,14,0,0,9.2,959.4
2025-11-17 15:00,15,0,0,8.6,1008.2
2025-11-17 16:00,16,0,0,8.7,1015.9
2025-11-17 17:00,17,0,0,8.4,982.6
2025-11-17 18:00,18,0,0,7.1,934.1
2025-11-17 19:00,19,0,0,5.9,843.4
2025-11-17 20:00,20,0,0,5.3,734.9
2025-11-17 21:00,21,0,0,4.8,630.9
2025-11-17 22:00,22,0,0,4.0,561.8
2025-11-17 23:00,23,0,0,3.6,517.1
2025-11-18 00:00,0,1,0,3.4,503.9
2025-11-18 01:00,1,1,0,2.9,542.5
2025-11-18 02:00,2,1,0,2.2,589.1
2025-11-18 03:00,3,1,0,0.9,652.2
2025-11-18 04:00,4,1,0,2.1,711.8
2025-11-18 05:00,5,1,0,2.2,757.3
2025-11-18 06:00,6,1,0,3.1,796.0
2025-11-18 07:00,7,1,0,3.9,823.8
2025-11-18 08:00,8,1,0,4.8,832.0
2025-11-18 09:00,9,1,0,5.6,845.9
2025-11-18 10:00,10,1,0,6.6,851.5
2025-11-18 11:00,11,1,0,7.6,885.5
2025-11-18 12:00,12,1,0,8.5,904.0
2025-11-18 13:00,13,1,0,8.1,942.0
2025-11-18 14:00,14,1,0,9.2,983.7
2025-11-18 15:00,15,1,0,8.9,1027.5
2025-11-18 16:00,16,1,0,8.9,1020.0
2025-11-18 17:00,17,1,0,8.5,981.3
2025-11-18 18:00,18,1,0,8.7,923.1
2025-11-18 19:00,19,1,0,7.9,844.5
2025-11-18 20:00,20,1,0,7.1,734.5
2025-11-18 21:00,21,1,0,5.0,651.3
2025-11-18 22:00,22,1,0,3.9,583.0
2025-11-18 23:00,23,1,0,3.6,529.8
2025-11-19 00:00,0,2,0,2.5,500.2
2025-11-19 01:00,1,2,0,2.8,529.7
2025-11-19 02:00,2,2,0,2.4,573.4
2025-11-19 03:00,3,2,0,3.0,612.5
2025-11-19 04:00,4,2,0,4.0,691.3
2025-11-19 05:00,5,2,0,4.9,740.5
2025-11-19 06:00,6,2,0,5.0,780.8
2025-11-19 07:00,7,2,0,7.0,800.5
2025-11-19 08:00,8,2,0,8.2,789.7
2025-11-19 09:00,9,2,0,8.6,814.3
2025-11-19 10:00,10,2,0,10.8,802.5
2025-11-19 11:00,11,2,0,11.3,843.9
2025-11-19 12:00,12,2,0,12.0,867.9
2025-11-19 13:00,13,2,0,13.2,893.9
2025-11-19 14:00,14,2,0,13.9,941.2
2025-11-19 15:00,15,2,0,13.4,965.1
2025-11-19 16:00,16,2,0,14.8,944.2
2025-11-19 17:00,17,2,0,13.5,915.7
2025-11-19 18:00,18,2,0,12.3,862.3
2025-11-19 19:00,19,2,0,11.7,773.3
2025-11-19 20:00,20,2,0,11.9,682.2
2025-11-19 21:00,21,2,0,9.6,595.6
2025-11-19 22:00,22,2,0,8.0,533.3
2025-11-19 23:00,23,2,0,7.0,497.5
2025-11-20 00:00,0,3,0,6.2,487.0
2025-11-20 01:00,1,3,0,5.3,504.3
2025-11-20 02:00,2,3,0,5.1,548.8
2025-11-20 03:00,3,3,0,4.5,617.0
2025-11-20 04:00,4,3,0,4.3,667.9
2025-11-20 05:00,5,3,0,3.7,732.9
2025-11-20 06:00,6,3,0,4.7,766.4
2025-11-20 07:00,7,3,0,5.0,784.2
2025-11-20 08:00,8,3,0,6.1,796.5
2025-11-20 09:00,9,3,0,8.2,795.9
2025-11-20 10:00,10,3,0,10.4,807.0
2025-11-20 11:00,11,3,0,11.4,828.6
2025-11-20 12:00,12,3,0,12.1,851.2
2025-11-20 13:00,13,3,0,12.1,890.7
2025-11-20 14:00,14,3,0,12.5,927.0
2025-11-20 15:00,15,3,0,12.6,956.0
2025-11-20 16:00,16,3,0,11.6,960.7
2025-11-20 17:00,17,3,0,11.0,930.6
2025-11-20 18:00,18,3,0,10.5,870.3
2025-11-20 19:00,19,3,0,10.0,794.3
2025-11-20 20:00,20,3,0,8.5,705.4
2025-11-20 21:00,21,3,0,7.1,625.8
2025-11-20 22:00,22,3,0,5.5,551.4
2025-11-20 23:00,23,3,0,5.0,502.0
2025-11-21 00:00,0,4,0,3.5,489.5
2025-11-21 01:00,1,4,0,3.2,501.9
2025-11-21 02:00,2,4,0,2.7,553.5
2025-11-21 03:00,3,4,0,3.0,617.3
2025-11-21 04:00,4,4,0,4.4,666.9
2025-11-21 05:00,5,4,0,4.2,724.7
2025-11-21 06:00,6,4,0,5.0,749.7
2025-11-21 07:00,7,4,0,5.6,780.3
2025-11-21 08:00,8,4,0,7.4,776.7
2025-11-21 09:00,9,4,0,8.8,766.1
2025-11-21 10:00,10,4,0,9.7,779.6
2025-11-21 11:00,11,4,0,10.5,799.9
2025-11-21 12:00,12,4,0,12.2,838.3
2025-11-21 13:00,13,4,0,14.1,873.8
2025-11-21 14:00,14,4,0,13.5,930.6
2025-11-21 15:00,15,4,0,13.5,965.4
2025-11-21 16:00,16,4,0,12.6,980.3
2025-11-21 17:00,17,4,0,12.0,948.3
2025-11-21 18:00,18,4,0,11.3,918.4
2025-11-21 19:00,19,4,0,10.0,842.0
2025-11-21 20:00,20,4,0,9.8,753.2
2025-11-21 21:00,21,4,0,8.3,663.3
2025-11-21 22:00,22,4,0,7.6,589.1
2025-11-21 23:00,23,4,0,5.6,550.6
2025-11-22 00:00,0,5,0,4.1,487.8
2025-11-22 01:00,1,5,0,3.6,518.8
2025-11-22 02:00,2,5,0,3.7,556.6
2025-11-22 03:00,3,5,0,3.2,610.6
2025-11-22 04:00,4,5,0,3.9,669.4
2025-11-22 05:00,5,5,0,4.5,707.2
2025-11-22 06:00,6,5,0,4.2,744.4
2025-11-22 07:00,7,5,0,6.3,757.1
2025-11-22 08:00,8,5,0,6.6,761.6
2025-11-22 09:00,9,5,0,8.7,773.1
2025-11-22 10:00,10,5,0,8.8,772.1
2025-11-22 11:00,11,5,0,10.4,794.9
2025-11-22 12:00,12,5,0,11.8,816.0
2025-11-22 13:00,13,5,0,13.0,846.5
2025-11-22 14:00,14,5,0,13.1,869.6
2025-11-22 15:00,15,5,0,13.7,872.7
2025-11-22 16:00,16,5,0,12.0,878.6
2025-11-22 17:00,17,5,0,11.6,855.3
2025-11-22 18:00,18,5,0,10.9,820.8
2025-11-22 19:00,19,5,0,9.8,749.5
2025-11-22 20:00,20,5,0,9.8,668.4
2025-11-22 21:00,21,5,0,9.1,600.9
2025-11-22 22:00,22,5,0,8.4,518.0
2025-11-22 23:00,23,5,0,7.6,482.3
2025-11-23 00:00,0,6,0,6.9,455.5
2025-11-23 01:00,1,6,0,6.5,474.7
2025-11-23 02:00,2,6,0,5.1,508.1
2025-11-23 03:00,3,6,0,4.9,573.6
2025-11-23 04:00,4,6,0,5.9,603.0
2025-11-23 05:00,5,6,0,6.3,646.3
2025-11-23 06:00,6,6,0,6.4,679.6
2025-11-23 07:00,7,6,0,7.1,702.3
2025-11-23 08:00,8,6,0,8.0,686.6
2025-11-23 09:00,9,6,0,9.1,684.1
2025-11-23 10:00,10,6,0,10.3,702.0
2025-11-23 11:00,11,6,0,11.4,723.7
2025-11-23 12:00,12,6,0,12.7,730.3
2025-11-23 13:00,13,6,0,12.7,765.2
2025-11-23 14:00,14,6,0,12.7,794.3
2025-11-23 15:00,15,6,0,12.1,823.7
2025-11-23 16:00,16,6,0,11.8,823.9
2025-11-23 17:00,17,6,0,12.0,805.4
2025-11-23 18:00,18,6,0,11.7,765.9
2025-11-23 19:00,19,6,0,10.2,697.9
2025-11-23 20:00,20,6,0,8.3,637.6
2025-11-23 21:00,21,6,0,6.6,563.9
2025-11-23 22:00,22,6,0,6.1,526.9
2025-11-23 23:00,23,6,0,5.8,474.3
2025-11-24 00:00,0,0,0,5.6,525.5
2025-11-24 01:00,1,0,0,3.8,533.9
2025-11-24 02:00,2,0,0,1.9,567.9
2025-11-24 03:00,3,0,0,2.8,633.1
2025-11-24 04:00,4,0,0,2.8,699.3
2025-11-24 05:00,5,0,0,3.2,767.5
2025-11-24 06:00,6,0,0,3.9,799.0
2025-11-24 07:00,7,0,0,4.4,824.2
2025-11-24 08:00,8,0,0,5.6,809.0
2025-11-24 09:00,9,0,0,5.7,817.8
2025-11-24 10:00,10,0,0,5.6,843.0
2025-11-24 11:00,11,0,0,6.0,862.4
2025-11-24 12:00,12,0,0,6.3,890.8
2025-11-24 13:00,13,0,0,7.2,930.7
2025-11-24 14:00,14,0,0,7.3,964.8
2025-11-24 15:00,15,0,0,6.6,1003.8
2025-11-24 16:00,16,0,0,6.8,1006.3
2025-11-24 17:00,17,0,0,5.6,980.1
2025-11-24 18:00,18,0,0,5.4,929.3
2025-11-24 19:00,19,0,0,5.4,856.3
2025-11-24 20:00,20,0,0,5.1,752.9
2025-11-24 21:00,21,0,0,3.7,662.7
2025-11-24 22:00,22,0,0,3.3,582.7
2025-11-24 23:00,23,0,0,1.7,532.6
2025-11-25 00:00,0,1,0,0.9,514.7
2025-11-25 01:00,1,1,0,-0.4,544.5
2025-11-25 02:00,2,1,0,-0.9,580.4
2025-11-25 03:00,3,1,0,-1.7,660.8
2025-11-25 04:00,4,1,0,-1.2,733.3
2025-11-25 05:00,5,1,0,-0.8,798.1
2025-11-25 06:00,6,1,0,-0.5,834.4
2025-11-25 07:00,7,1,0,0.5,850.7
2025-11-25 08:00,8,1,0,1.3,851.7
2025-11-25 09:00,9,1,0,2.6,850.7
2025-11-25 10:00,10,1,0,3.0,861.1
2025-11-25 11:00,11,1,0,4.8,884.0
2025-11-25 12:00,12,1,0,4.9,925.2
2025-11-25 13:00,13,1,0,5.5,972.9
2025-11-25 14:00,14,1,0,6.9,1004.7
2025-11-25 15:00,15,1,0,7.2,1009.8
2025-11-25 16:00,16,1,0,6.1,1028.1
2025-11-25 17:00,17,1,0,5.2,996.5
2025-11-25 18:00,18,1,0,4.6,924.5
2025-11-25 19:00,19,1,0,3.2,847.8
2025-11-25 20:00,20,1,0,2.0,747.8
2025-11-25 21:00,21,1,0,0.9,667.1
2025-11-25 22:00,22,1,0,-0.0,581.3
2025-11-25 23:00,23,1,0,-1.3,533.8
2025-11-26 00:00,0,2,0,-2.0,512.3
2025-11-26 01:00,1,2,0,-2.6,549.3
2025-11-26 02:00,2,2,0,-2.3,587.7
2025-11-26 03:00,3,2,0,-3.2,645.1
2025-11-26 04:00,4,2,0,-3.8,692.7
2025-11-26 05:00,5,2,0,-4.1,766.1
2025-11-26 06:00,6,2,0,-4.2,824.8
2025-11-26 07:00,7,2,0,-3.8,838.4
2025-11-26 08:00,8,2,0,-3.5,843.8
2025-11-26 09:00,9,2,0,-2.6,860.5
2025-11-26 10:00,10,2,0,-2.1,875.9
2025-11-26 11:00,11,2,0,0.4,901.1
2025-11-26 12:00,12,2,0,0.9,926.2
2025-11-26 13:00,13,2,0,2.2,947.5
2025-11-26 14:00,14,2,0,2.4,1000.4
2025-11-26 15:00,15,2,0,2.2,1033.3
2025-11-26 16:00,16,2,0,1.5,1041.0
2025-11-26 17:00,17,2,0,1.3,999.9
2025-11-26 18:00,18,2,0,0.6,944.5
2025-11-26 19:00,19,2,0,-0.8,867.5
2025-11-26 20:00,20,2,0,-1.4,780.4
2025-11-26 21:00,21,2,0,-2.2,696.4
2025-11-26 22:00,22,2,0,-3.1,623.4
2025-11-26 23:00,23,2,0,-4.6,598.0
2025-11-27 00:00,0,3,0,-5.3,602.8
2025-11-27 01:00,1,3,0,-5.3,608.8
2025-11-27 02:00,2,3,0,-5.7,654.3
2025-11-27 03:00,3,3,0,-6.2,711.4
2025-11-27 04:00,4,3,0,-6.4,768.4
2025-11-27 05:00,5,3,0,-4.5,795.8
2025-11-27 06:00,6,3,0,-3.7,817.3
2025-11-27 07:00,7,3,0,-2.9,822.9
2025-11-27 08:00,8,3,0,-1.6,846.5
2025-11-27 09:00,9,3,0,-0.8,860.5
2025-11-27 10:00,10,3,0,-0.4,875.5
2025-11-27 11:00,11,3,0,0.8,891.6
2025-11-27 12:00,12,3,0,2.0,936.2
2025-11-27 13:00,13,3,0,3.3,965.3
2025-11-27 14:00,14,3,0,3.9,996.8
2025-11-27 15:00,15,3,0,4.2,1031.8
2025-11-27 16:00,16,3,0,4.3,1023.0
2025-11-27 17:00,17,3,0,4.5,1003.3
2025-11-27 18:00,18,3,0,3.9,928.3
2025-11-27 19:00,19,3,0,2.3,864.0
2025-11-27 20:00,20,3,0,1.3,789.0
2025-11-27 21:00,21,3,0,1.0,683.4
2025-11-27 22:00,22,3,0,0.5,585.3
2025-11-27 23:00,23,3,0,-0.0,551.0
2025-11-28 00:00,0,4,0,-1.2,542.7
2025-11-28 01:00,1,4,0,-1.6,574.2
2025-11-28 02:00,2,4,0,-2.0,616.1
2025-11-28 03:00,3,4,0,-2.2,672.4
2025-11-28 04:00,4,4,0,-1.6,715.4
2025-11-28 05:00,5,4,0,-1.3,762.4
2025-11-28 06:00,6,4,0,-0.3,788.9
2025-11-28 07:00,7,4,0,0.7,815.8
2025-11-28 08:00,8,4,0,1.6,823.2
2025-11-28 09:00,9,4,0,2.7,854.8
2025-11-28 10:00,10,4,0,3.5,868.8
2025-11-28 11:00,11,4,0,4.1,871.7
2025-11-28 12:00,12,4,0,5.1,899.0
2025-11-28 13:00,13,4,0,6.4,927.7
2025-11-28 14:00,14,4,0,5.7,994.4
2025-11-28 15:00,15,4,0,5.9,996.3
2025-11-28 16:00,16,4,0,6.9,1002.3
2025-11-28 17:00,17,4,0,6.6,982.8
2025-11-28 18:00,18,4,0,6.5,925.0
2025-11-28 19:00,19,4,0,5.1,848.9
2025-11-28 20:00,20,4,0,3.9,749.5
2025-11-28 21:00,21,4,0,3.5,653.0
2025-11-28 22:00,22,4,0,3.1,560.8
2025-11-28 23:00,23,4,0,1.8,531.8
2025-11-29 00:00,0,5,0,-0.2,475.9
2025-11-29 01:00,1,5,0,-0.9,507.4
2025-11-29 02:00,2,5,0,-1.6,560.7
2025-11-29 03:00,3,5,0,-1.8,615.6
2025-11-29 04:00,4,5,0,-2.5,666.0
2025-11-29 05:00,5,5,0,-2.6,704.9
2025-11-29 06:00,6,5,0,-0.8,738.0
2025-11-29 07:00,7,5,0,-0.8,752.7
2025-11-29 08:00,8,5,0,0.4,739.6
2025-11-29 09:00,9,5,0,2.0,761.8
2025-11-29 10:00,10,5,0,3.2,776.0
2025-11-29 11:00,11,5,0,3.9,800.4
2025-11-29 12:00,12,5,0,3.9,825.6
2025-11-29 13:00,13,5,0,3.9,845.9
2025-11-29 14:00,14,5,0,4.6,863.9
2025-11-29 15:00,15,5,0,4.8,904.4
2025-11-29 16:00,16,5,0,4.2,912.0
2025-11-29 17:00,17,5,0,4.1,888.1
2025-11-29 18:00,18,5,0,4.3,821.6
2025-11-29 19:00,19,5,0,3.4,752.3
2025-11-29 20:00,20,5,0,2.8,682.9
2025-11-29 21:00,21,5,0,1.9,614.9
2025-11-29 22:00,22,5,0,1.4,540.9
2025-11-29 23:00,23,5,0,0.7,484.8
2025-11-30 00:00,0,6,0,0.5,445.4
2025-11-30 01:00,1,6,0,-0.9,476.4
2025-11-30 02:00,2,6,0,-1.3,531.8
2025-11-30 03:00,3,6,0,-0.9,578.4
2025-11-30 04:00,4,6,0,-1.7,615.3
2025-11-30 05:00,5,6,0,-0.9,660.1
2025-11-30 06:00,6,6,0,-1.2,676.5
2025-11-30 07:00,7,6,0,0.1,693.1
2025-11-30 08:00,8,6,0,1.8,700.3
2025-11-30 09:00,9,6,0,2.4,733.5
2025-11-30 10:00,10,6,0,4.4,725.6
2025-11-30 11:00,11,6,0,4.8,740.9
2025-11-30 12:00,12,6,0,6.2,755.4
2025-11-30 13:00,13,6,0,6.6,816.5
2025-11-30 14:00,14,6,0,6.6,858.0
2025-11-30 15:00,15,6,0,5.8,886.2
2025-11-30 16:00,16,6,0,4.7,875.3
2025-11-30 17:00,17,6,0,4.6,843.5
2025-11-30 18:00,18,6,0,4.2,799.9
2025-11-30 19:00,19,6,0,5.1,724.0
2025-11-30 20:00,20,6,0,3.1,658.3
2025-11-30 21:00,21,6,0,2.3,574.3
2025-11-30 22:00,22,6,0,1.9,506.0
2025-11-30 23:00,23,6,0,1.0,496.4
2025-12-01 00:00,0,0,0,0.5,552.6
2025-12-01 01:00,1,0,0,-1.2,568.6
2025-12-01 02:00,2,0,0,-1.9,615.5
2025-12-01 03:00,3,0,0,-2.4,680.7
2025-12-01 04:00,4,0,0,-1.4,703.1
2025-12-01 05:00,5,0,0,-1.2,780.0
2025-12-01 06:00,6,0,0,-0.7,800.1
2025-12-01 07:00,7,0,0,0.3,827.8
2025-12-01 08:00,8,0,0,1.0,829.9
2025-12-01 09:00,9,0,0,1.7,833.6
2025-12-01 10:00,10,0,0,1.9,853.2
2025-12-01 11:00,11,0,0,3.9,875.2
2025-12-01 12:00,12,0,0,4.4,927.5
2025-12-01 13:00,13,0,0,6.1,952.8
2025-12-01 14:00,14,0,0,6.7,977.0
2025-12-01 15:00,15,0,0,7.3,1005.2
2025-12-01 16:00,16,0,0,7.5,1004.8
2025-12-01 17:00,17,0,0,7.9,973.2
2025-12-01 18:00,18,0,0,6.3,914.8
2025-12-01 19:00,19,0,0,6.8,825.5
2025-12-01 20:00,20,0,0,6.3,747.9
2025-12-01 21:00,21,0,0,4.5,674.8
2025-12-01 22:00,22,0,0,3.9,612.6
2025-12-01 23:00,23,0,0,2.4,574.9
2025-12-02 00:00,0,1,0,2.0,557.1
2025-12-02 01:00,1,1,0,1.0,573.0
2025-12-02 02:00,2,1,0,0.8,619.3
2025-12-02 03:00,3,1,0,1.0,661.5
2025-12-02 04:00,4,1,0,-0.3,730.0
2025-12-02 05:00,5,1,0,0.7,776.1
2025-12-02 06:00,6,1,0,1.3,813.7
2025-12-02 07:00,7,1,0,2.3,837.2
2025-12-02 08:00,8,1,0,3.2,846.6
2025-12-02 09:00,9,1,0,4.5,854.1
2025-12-02 10:00,10,1,0,5.7,865.9
2025-12-02 11:00,11,1,0,6.3,890.6
2025-12-02 12:00,12,1,0,7.0,927.8
2025-12-02 13:00,13,1,0,8.5,947.0
2025-12-02 14:00,14,1,0,8.8,997.3
2025-12-02 15:00,15,1,0,8.4,1034.2
2025-12-02 16:00,16,1,0,8.5,1035.0
2025-12-02 17:00,17,1,0,7.6,1001.9
2025-12-02 18:00,18,1,0,5.7,961.2
2025-12-02 19:00,19,1,0,6.9,878.5
2025-12-02 20:00,20,1,0,6.0,770.4
2025-12-02 21:00,21,1,0,4.8,676.9
2025-12-02 22:00,22,1,0,4.6,610.2
2025-12-02 23:00,23,1,0,4.9,540.2
2025-12-03 00:00,0,2,0,3.6,521.6
2025-12-03 01:00,1,2,0,3.0,554.2
2025-12-03 02:00,2,2,0,3.0,597.8
2025-12-03 03:00,3,2,0,2.2,651.2
2025-12-03 04:00,4,2,0,2.4,706.9
2025-12-03 05:00,5,2,0,3.6,742.5
2025-12-03 06:00,6,2,0,5.0,777.1
2025-12-03 07:00,7,2,0,6.3,799.2
2025-12-03 08:00,8,2,0,7.5,811.6
2025-12-03 09:00,9,2,0,8.7,815.3
2025-12-03 10:00,10,2,0,9.4,825.9
2025-12-03 11:00,11,2,0,10.0,852.0
2025-12-03 12:00,12,2,0,9.7,893.7
2025-12-03 13:00,13,2,0,10.6,941.8
2025-12-03 14:00,14,2,0,10.8,995.6
2025-12-03 15:00,15,2,0,10.7,1007.7
2025-12-03 16:00,16,2,0,10.2,1005.3
2025-12-03 17:00,17,2,0,10.0,987.1
2025-12-03 18:00,18,2,0,10.1,914.4
2025-12-03 19:00,19,2,0,8.9,847.1
2025-12-03 20:00,20,2,0,6.9,745.8
2025-12-03 21:00,21,2,0,5.4,666.5
2025-12-03 22:00,22,2,0,3.5,598.5
2025-12-03 23:00,23,2,0,1.7,544.2
2025-12-04 00:00,0,3,0,0.8,541.4
2025-12-04 01:00,1,3,0,0.6,557.1
2025-12-04 02:00,2,3,0,-0.7,590.4
2025-12-04 03:00,3,3,0,-0.3,663.0
2025-12-04 04:00,4,3,0,-0.4,729.1
2025-12-04 05:00,5,3,0,0.7,766.9
2025-12-04 06:00,6,3,0,1.6,797.8
2025-12-04 07:00,7,3,0,3.1,826.0
2025-12-04 08:00,8,3,0,4.9,837.0
2025-12-04 09:00,9,3,0,5.4,845.6
2025-12-04 10:00,10,3,0,7.0,844.3
2025-12-04 11:00,11,3,0,8.4,863.5
2025-12-04 12:00,12,3,0,9.6,897.1
2025-12-04 13:00,13,3,0,9.7,931.1
2025-12-04 14:00,14,3,0,9.5,977.5
2025-12-04 15:00,15,3,0,9.6,1001.3
2025-12-04 16:00,16,3,0,9.4,1016.9
2025-12-04 17:00,17,3,0,9.6,989.3
2025-12-04 18:00,18,3,0,9.0,921.8
2025-12-04 19:00,19,3,0,7.4,845.3
2025-12-04 20:00,20,3,0,6.6,747.5
2025-12-04 21:00,21,3,0,5.6,665.5
2025-12-04 22:00,22,3,0,4.3,579.3
2025-12-04 23:00,23,3,0,3.5,534.9
2025-12-05 00:00,0,4,0,2.5,532.2
2025-12-05 01:00,1,4,0,1.8,559.1
